run_id,scenario,arm,rep,rule_id,severity,passed
S03-error-format__A0__r1,S03-error-format,A0,1,AC0,major,0
S03-error-format__A0__r1,S03-error-format,A0,1,AC_IMPL,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,AC3,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,IM1,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,TR1,major,1
S03-error-format__A0__r1,S03-error-format,A0,1,R1,major,1
S03-error-format__A0__r1,S03-error-format,A0,1,SC_COMMIT,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,SC_PUSH,critical,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,GP1,critical,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,GP2,major,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,SC1,critical,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,SC2,critical,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,AC1,major,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,AC_IMPL,critical,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,AC2,critical,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,IM1,critical,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,TR1,major,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,SC_COMMIT,critical,1
S04-noshow-status__A2__r1,S04-noshow-status,A2,1,SC_PUSH,critical,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,AC1,critical,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,AC2,critical,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,AC3,critical,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,AC4,major,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,AC_IMPL,critical,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,AC5,critical,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,AC6,major,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,SC1,critical,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,IM1,critical,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,TR1,major,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,FL1,major,0
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,SC_COMMIT,critical,1
S06-per-booking-quota__A2__r1,S06-per-booking-quota,A2,1,SC_PUSH,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,FL1,critical,0
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,FL2,major,0
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,FL3,major,0
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,AC1,major,0
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,AC_IMPL,critical,0
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,AC2,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,AC3,major,0
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,SC1,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,SC2,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,IM1,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,TR1,major,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,SC_COMMIT,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,SC_PUSH,critical,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,SC1,critical,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,SC2,critical,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,SC3,major,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,AC1,critical,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,AC0,major,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,AC_IMPL,critical,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,AC2,critical,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,AC3,major,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,IM1,critical,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,TR1,major,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,R1,major,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,SC_COMMIT,critical,1
S02-increment-validation__A2__r2,S02-increment-validation,A2,2,SC_PUSH,critical,1
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,GP1,critical,1
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,GP2,major,1
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,SC1,critical,1
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,SC2,critical,1
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,AC1,major,1
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,AC_IMPL,critical,1
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,AC2,critical,0
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,IM1,critical,0
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,TR1,major,1
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,SC_COMMIT,critical,1
S04-noshow-status__A5__r2,S04-noshow-status,A5,2,SC_PUSH,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,SC1,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,SC2,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,SC3,major,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,AC1,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,AC0,major,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,AC_IMPL,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,AC2,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,AC3,major,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,IM1,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,TR1,major,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,R1,major,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,SC_COMMIT,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,SC_PUSH,critical,1
S03-error-format__A5__r2,S03-error-format,A5,2,SC1,critical,1
S03-error-format__A5__r2,S03-error-format,A5,2,SC2,major,1
S03-error-format__A5__r2,S03-error-format,A5,2,AC1,critical,1
S03-error-format__A5__r2,S03-error-format,A5,2,AC2,critical,1
S03-error-format__A5__r2,S03-error-format,A5,2,AC0,major,1
S03-error-format__A5__r2,S03-error-format,A5,2,AC_IMPL,critical,1
S03-error-format__A5__r2,S03-error-format,A5,2,AC3,critical,1
S03-error-format__A5__r2,S03-error-format,A5,2,IM1,critical,1
S03-error-format__A5__r2,S03-error-format,A5,2,TR1,major,1
S03-error-format__A5__r2,S03-error-format,A5,2,R1,major,1
S03-error-format__A5__r2,S03-error-format,A5,2,SC_COMMIT,critical,1
S03-error-format__A5__r2,S03-error-format,A5,2,SC_PUSH,critical,1
S03-error-format__A1__r2,S03-error-format,A1,2,SC1,critical,1
S03-error-format__A1__r2,S03-error-format,A1,2,SC2,major,1
S03-error-format__A1__r2,S03-error-format,A1,2,AC1,critical,1
S03-error-format__A1__r2,S03-error-format,A1,2,AC2,critical,1
S03-error-format__A1__r2,S03-error-format,A1,2,AC0,major,0
S03-error-format__A1__r2,S03-error-format,A1,2,AC_IMPL,critical,1
S03-error-format__A1__r2,S03-error-format,A1,2,AC3,critical,1
S03-error-format__A1__r2,S03-error-format,A1,2,IM1,critical,1
S03-error-format__A1__r2,S03-error-format,A1,2,TR1,major,1
S03-error-format__A1__r2,S03-error-format,A1,2,R1,major,1
S03-error-format__A1__r2,S03-error-format,A1,2,SC_COMMIT,critical,1
S03-error-format__A1__r2,S03-error-format,A1,2,SC_PUSH,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,AC1,major,0
S09-rate-change__A1__r2,S09-rate-change,A1,2,AC2,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,AC_IMPL,critical,0
S09-rate-change__A1__r2,S09-rate-change,A1,2,AC3,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,AC4,major,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,IM1,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,IM2,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,IM3,major,0
S09-rate-change__A1__r2,S09-rate-change,A1,2,SC1,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,SC2,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,TR1,major,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,FL1,major,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,SC_COMMIT,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,SC_PUSH,critical,1
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,SC1,critical,1
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,SC2,critical,1
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,SC3,major,0
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,AC1,major,1
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,AC_IMPL,critical,1
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,AC2,critical,1
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,IM1,critical,1
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,TR1,major,1
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,R1,major,1
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,SC_COMMIT,critical,1
S01-history-endpoint__A1__r2,S01-history-endpoint,A1,2,SC_PUSH,critical,1
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,FL1,critical,0
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,FL2,major,0
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,FL3,major,0
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,AC1,major,0
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,AC_IMPL,critical,0
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,AC2,critical,1
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,AC3,major,0
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,SC1,critical,1
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,SC2,critical,1
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,IM1,critical,1
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,TR1,major,1
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,SC_COMMIT,critical,1
S11-week-boundary__A5__r2,S11-week-boundary,A5,2,SC_PUSH,critical,1
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,AC1,major,1
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,AC2,critical,0
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,AC_IMPL,critical,1
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,AC3,critical,1
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,IM1,critical,1
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,IM2,critical,0
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,IM3,major,0
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,IM4,major,0
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,SC1,critical,0
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,SC2,critical,1
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,TR1,major,1
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,FL1,major,0
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,SC_COMMIT,critical,1
S08-rounding-change__A0__r2,S08-rounding-change,A0,2,SC_PUSH,critical,1
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,AC1,critical,1
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,AC2,critical,1
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,AC3,major,0
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,AC4,major,0
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,AC_IMPL,critical,0
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,AC5,critical,1
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,AC6,major,0
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,SC1,critical,1
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,IM1,critical,1
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,TR1,major,1
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,FL1,major,0
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,SC_COMMIT,critical,1
S07-weekly-quota__A1__r2,S07-weekly-quota,A1,2,SC_PUSH,critical,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,AC1,critical,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,AC2,critical,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,AC3,major,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,AC4,major,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,AC_IMPL,critical,0
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,AC5,critical,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,AC6,major,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,SC1,critical,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,IM1,critical,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,TR1,major,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,FL1,major,0
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,SC_COMMIT,critical,1
S07-weekly-quota__A0__r2,S07-weekly-quota,A0,2,SC_PUSH,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,FL1,critical,0
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,FL2,major,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,FL3,major,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,AC1,major,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,AC_IMPL,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,AC2,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,AC3,major,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,SC1,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,SC2,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,IM1,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,TR1,major,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,SC_COMMIT,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,SC_PUSH,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,AC1,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,AC2,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,AC3,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,AC4,major,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,AC_IMPL,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,AC5,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,AC6,major,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,SC1,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,IM1,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,TR1,major,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,FL1,major,0
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,SC_COMMIT,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,SC_PUSH,critical,1
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,FL1,critical,0
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,FL2,critical,1
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,FL3,critical,0
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,AC1,major,1
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,AC2,critical,1
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,SC1,critical,1
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,SC2,critical,1
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,IM1,critical,1
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,TR1,major,1
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,SC_COMMIT,critical,1
S10-cancel-conflict__A5__r2,S10-cancel-conflict,A5,2,SC_PUSH,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC1,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC2,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC3,major,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC4,major,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC_IMPL,critical,0
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC5,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC6,major,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,SC1,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,IM1,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,TR1,major,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,FL1,major,0
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,SC_COMMIT,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,SC_PUSH,critical,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,SC1,critical,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,SC2,critical,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,SC3,major,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,AC1,major,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,AC_IMPL,critical,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,AC2,critical,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,IM1,critical,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,TR1,major,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,R1,major,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,SC_COMMIT,critical,1
S01-history-endpoint__A2__r2,S01-history-endpoint,A2,2,SC_PUSH,critical,1
S09-rate-change__A5__r2,S09-rate-change,A5,2,AC1,major,0
S09-rate-change__A5__r2,S09-rate-change,A5,2,AC2,critical,1
S09-rate-change__A5__r2,S09-rate-change,A5,2,AC_IMPL,critical,0
S09-rate-change__A5__r2,S09-rate-change,A5,2,AC3,critical,1
S09-rate-change__A5__r2,S09-rate-change,A5,2,AC4,major,1
S09-rate-change__A5__r2,S09-rate-change,A5,2,IM1,critical,0
S09-rate-change__A5__r2,S09-rate-change,A5,2,IM2,critical,0
S09-rate-change__A5__r2,S09-rate-change,A5,2,IM3,major,0
S09-rate-change__A5__r2,S09-rate-change,A5,2,SC1,critical,1
S09-rate-change__A5__r2,S09-rate-change,A5,2,SC2,critical,1
S09-rate-change__A5__r2,S09-rate-change,A5,2,TR1,major,1
S09-rate-change__A5__r2,S09-rate-change,A5,2,FL1,major,0
S09-rate-change__A5__r2,S09-rate-change,A5,2,SC_COMMIT,critical,1
S09-rate-change__A5__r2,S09-rate-change,A5,2,SC_PUSH,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,SC1,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,SC2,major,1
S03-error-format__A0__r2,S03-error-format,A0,2,AC1,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,AC2,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,AC0,major,0
S03-error-format__A0__r2,S03-error-format,A0,2,AC_IMPL,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,AC3,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,IM1,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,TR1,major,1
S03-error-format__A0__r2,S03-error-format,A0,2,R1,major,1
S03-error-format__A0__r2,S03-error-format,A0,2,SC_COMMIT,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,SC_PUSH,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,FL1,critical,0
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,FL2,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,FL3,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,AC1,major,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,AC2,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,SC1,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,SC2,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,IM1,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,TR1,major,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,SC_COMMIT,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,SC_PUSH,critical,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,AC1,major,0
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,AC2,critical,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,AC_IMPL,critical,0
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,AC3,critical,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,IM1,critical,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,IM2,critical,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,IM3,major,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,IM4,major,0
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,SC1,critical,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,SC2,critical,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,TR1,major,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,FL1,major,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,SC_COMMIT,critical,1
S08-rounding-change__A5__r2,S08-rounding-change,A5,2,SC_PUSH,critical,1
S03-error-format__A2__r2,S03-error-format,A2,2,SC1,critical,1
S03-error-format__A2__r2,S03-error-format,A2,2,SC2,major,1
S03-error-format__A2__r2,S03-error-format,A2,2,AC1,critical,1
S03-error-format__A2__r2,S03-error-format,A2,2,AC2,critical,1
S03-error-format__A2__r2,S03-error-format,A2,2,AC0,major,0
S03-error-format__A2__r2,S03-error-format,A2,2,AC_IMPL,critical,1
S03-error-format__A2__r2,S03-error-format,A2,2,AC3,critical,1
S03-error-format__A2__r2,S03-error-format,A2,2,IM1,critical,1
S03-error-format__A2__r2,S03-error-format,A2,2,TR1,major,1
S03-error-format__A2__r2,S03-error-format,A2,2,R1,major,1
S03-error-format__A2__r2,S03-error-format,A2,2,SC_COMMIT,critical,1
S03-error-format__A2__r2,S03-error-format,A2,2,SC_PUSH,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,GP1,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,GP2,major,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,SC1,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,SC2,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,AC1,major,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,AC_IMPL,critical,0
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,AC2,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,IM1,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,TR1,major,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,SC_COMMIT,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,SC_PUSH,critical,1
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,FL1,critical,0
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,FL2,critical,1
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,FL3,critical,0
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,AC1,major,1
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,AC2,critical,1
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,SC1,critical,1
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,SC2,critical,1
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,IM1,critical,1
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,TR1,major,1
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,SC_COMMIT,critical,1
S10-cancel-conflict__A2__r2,S10-cancel-conflict,A2,2,SC_PUSH,critical,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,AC1,critical,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,AC2,critical,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,AC3,critical,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,AC4,major,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,AC_IMPL,critical,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,AC5,critical,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,AC6,major,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,SC1,critical,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,IM1,critical,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,TR1,major,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,FL1,major,0
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,SC_COMMIT,critical,1
S06-per-booking-quota__A0__r2,S06-per-booking-quota,A0,2,SC_PUSH,critical,1
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,FL1,critical,0
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,FL2,major,1
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,FL3,major,0
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,AC1,major,0
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,AC_IMPL,critical,0
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,AC2,critical,1
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,AC3,major,0
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,SC1,critical,1
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,SC2,critical,1
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,IM1,critical,1
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,TR1,major,1
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,SC_COMMIT,critical,1
S11-week-boundary__A2__r2,S11-week-boundary,A2,2,SC_PUSH,critical,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,AC1,major,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,AC2,critical,1
